-4,0, 0,1, 4,0
-4,0, 0,1, 4,0
-175,0, -5,1, 5,1, 175,0
-170,0, -5,1, 5,1, 170,0
-185,0, -5,1, 5,1, 185,0
-185,0, -5,1, 5,1, 185,0
